,entity,tag,Sentence #,POS
7455,violate,0,0,NN
7456,On,0,0,IN
7457,some,0,0,DT
7458,servers,0,0,NNS
7459,""".""",0,0,``
7460,and,0,0,CC
7461,"""..""",0,0,``
7462,are,0,0,VBP
7463,illegal,0,0,JJ
7464,values,0,0,NNS
7465,for,0,0,IN
7466,newname,Variable,0,NN
7467,and,0,0,CC
7468,the,0,0,DT
7469,error,0,0,NN
7470,NFS4ERR_BADNAME,0,0,NN
7471,will,0,0,MD
7472,be,0,0,VB
7473,returned,0,0,VBN
7474,if,0,0,IN
7475,they,0,0,PRP
7476,are,0,0,VBP
7477,specified,0,0,VBN
7478,When,0,0,WRB
7479,the,0,0,DT
7480,current,Variable,0,JJ
7481,filehandle,Variable,0,NN
7482,designates,0,0,NNS
7483,a,0,0,DT
7484,named,0,0,VBN
7485,attribute,0,0,NN
7486,directory,0,0,NN
7487,and,0,0,CC
7488,the,0,0,DT
7489,object,0,0,NN
7490,to,0,0,TO
7491,be,0,0,VB
7492,linked,0,0,VBN
7493,the,0,0,DT
7494,saved,Variable,0,VBN
7495,filehandle,Variable,0,NN
7496,is,0,0,VBZ
7497,not,0,0,RB
7498,a,0,0,DT
7499,named,0,0,VBN
7500,attribute,0,0,NN
7501,for,0,0,IN
7502,the,0,0,DT
7503,same,0,0,JJ
7504,object,0,0,NN
7505,the,0,0,DT
7506,error,0,0,NN
7507,NFS4ERR_XDEV,Value,0,NN
7508,MUST,Value,0,NN
7509,be,0,0,VB
7510,returned,0,0,VBN
7511,NULL,Variable,0,NN
7512,When,0,0,WRB
7513,the,0,0,DT
7514,saved,Variable,0,VBN
7515,filehandle,Variable,0,NN
7516,designates,0,0,NNS
7517,a,0,0,DT
7518,named,0,0,VBN
7519,attribute,0,0,NN
7520,and,0,0,CC
7521,the,0,0,DT
7522,current,Variable,0,JJ
7523,filehandle,Variable,0,NN
7524,is,0,0,VBZ
7525,not,0,0,RB
7526,the,0,0,DT
7527,appropriate,0,0,NN
7528,named,0,0,VBN
7529,attribute,0,0,NN
7530,directory,0,0,NN
7531,the,0,0,DT
7532,error,0,0,NN
7533,NFS4ERR_XDEV,Value,0,NN
7534,MUST,0,0,NN
7535,also,0,0,RB
7536,be,0,0,VB
7537,returned,0,0,VBN
7538,NULL,Variable,0,NN
7539,When,0,0,WRB
7540,the,0,0,DT
7541,current,Variable,0,JJ
7542,filehandle,Variable,0,NN
7543,designates,0,0,NNS
7544,a,0,0,DT
7545,named,0,0,VBN
7546,attribute,0,0,NN
7547,directory,0,0,NN
7548,and,0,0,CC
7549,the,0,0,DT
7550,object,0,0,NN
7551,to,0,0,TO
7552,be,0,0,VB
7553,linked,0,0,VBN
7554,the,0,0,DT
7555,saved,Variable,0,VBN
7556,filehandle,Variable,0,NN
7557,is,0,0,VBZ
7558,a,0,0,DT
7559,named,0,0,VBN
7560,attribute,0,0,NN
7561,within,0,0,IN
7562,that,0,0,IN
7563,directory,0,0,NN
7564,the,0,0,DT
7565,server,0,0,NN
7566,MAY,0,0,NNP
7567,return,0,0,NN
7568,the,0,0,DT
7569,error,0,0,NN
7570,NFS4ERR_NOTSUPP,Value,0,NN
7571,NULL,Variable,0,NN
7572,In,0,0,IN
7573,the,0,0,DT
7574,case,0,0,NN
7575,that,0,0,IN
7576,newname,Variable,0,NN
7577,is,0,0,VBZ
7578,already,0,0,RB
7579,linked,0,0,VBN
7580,to,0,0,TO
7581,the,0,0,DT
7582,file,0,0,NN
7583,represented,0,0,VBN
7584,by,0,0,IN
7585,the,0,0,DT
7586,saved,Variable,0,VBN
7587,filehandle,Variable,0,NN
7588,the,0,0,DT
7589,server,0,0,NN
7590,will,0,0,MD
7591,return,0,0,NN
7592,NFS4ERR_EXIST,Value,0,NN
7593,NULL,Variable,0,NN
7594,Note,0,0,NN
7595,that,0,0,IN
7596,symbolic,0,0,NN
7597,links,0,0,NNS
7598,are,0,0,VBP
7599,created,0,0,VBN
7600,with,0,0,IN
7601,the,0,0,DT
7602,CREATE,0,0,NN
7603,operation,0,0,NN
7604,16.6.4.,0,0,CD
7605,DELEGRETURN,0,0,NN
7606,returns,0,0,NNS
7607,the,0,0,DT
7608,delegation,0,0,NN
7609,represented,0,0,VBN
7610,by,0,0,IN
7611,the,0,0,DT
7612,current,Variable,0,JJ
7613,filehandle,Variable,0,NN
7614,and,0,0,CC
7615,stateid,Variable,0,NN
7616,NULL,Variable,0,NN
7617,Delegations,0,0,NNS
7618,may,0,0,MD
7619,be,0,0,VB
7620,returned,0,0,VBN
7621,when,0,0,WRB
7622,recalled,0,0,VBN
7623,or,0,0,CC
7624,voluntarily,0,0,RB
7625,i.e.,0,0,NN
7626,before,0,0,IN
7627,the,0,0,DT
7628,server,0,0,NN
7629,has,0,0,VBZ
7630,recalled,0,0,VBN
7631,them.,0,0,PRP
7632,In,0,0,IN
7633,either,0,0,DT
7634,case,0,0,NN
7635,the,0,0,DT
7636,client,0,0,NN
7637,must,0,0,MD
7638,properly,0,0,RB
7639,propagate,0,0,NN
7640,state,0,0,NN
7641,changed,0,0,VBN
7642,under,0,0,IN
7643,the,0,0,DT
7644,context,0,0,NN
7645,of,0,0,IN
7646,the,0,0,DT
7647,delegation,0,0,NN
7648,to,0,0,TO
7649,the,0,0,DT
7650,server,0,0,NN
7651,before,0,0,IN
7652,returning,0,0,VBG
7653,the,0,0,DT
7654,delegation,0,0,NN
7655,16.5.4.,0,0,CD
7656,DELEGPURGE,0,0,NN
7657,purges,0,0,NNS
7658,all,0,0,DT
7659,of,0,0,IN
7660,the,0,0,DT
7661,delegations,0,0,NNS
7662,awaiting,0,0,VBG
7663,recovery,0,0,NN
7664,for,0,0,IN
7665,a,0,0,DT
7666,given,0,0,VBN
7667,client,0,0,NN
7668,NULL.,0,0,NNP
7669,This,0,0,DT
7670,is,0,0,VBZ
7671,useful,0,0,JJ
7672,for,0,0,IN
7673,clients,0,0,NNS
7674,that,0,0,IN
7675,do,0,0,VB
7676,not,0,0,RB
7677,commit,0,0,NN
7678,delegation,0,0,NN
7679,information,0,0,NN
7680,to,0,0,TO
7681,stable,0,0,JJ
7682,storage,0,0,NN
7683,to,0,0,TO
7684,indicate,0,0,NN
7685,that,0,0,IN
7686,conflicting,0,0,VBG
7687,requests,0,0,NNS
7688,need,0,0,NN
7689,not,0,0,RB
7690,be,0,0,VB
7691,delayed,0,0,NNS
7692,by,0,0,IN
7693,the,0,0,DT
7694,server,0,0,NN
7695,awaiting,0,0,VBG
7696,recovery,0,0,NN
7697,of,0,0,IN
7698,delegation,0,0,NN
7699,information,0,0,NN
7700,This,0,0,DT
7701,operation,0,0,NN
7702,is,0,0,VBZ
7703,provided,0,0,VBN
7704,to,0,0,TO
7705,support,0,0,NN
7706,clients,0,0,NNS
7707,that,0,0,IN
7708,record,0,0,NN
7709,delegation,0,0,NN
7710,information,0,0,NN
7711,in,0,0,IN
7712,stable,0,0,JJ
7713,storage,0,0,NN
7714,on,0,0,IN
7715,the,0,0,DT
7716,client,0,0,NN
7717,NULL.,0,0,NNP
7718,In,0,0,IN
7719,this,0,0,DT
7720,case,0,0,NN
7721,DELEGPURGE,0,0,NN
7722,should,0,0,MD
7723,be,0,0,VB
7724,issued,0,0,VBN
7725,immediately,0,0,RB
7726,after,0,0,IN
7727,doing,0,0,VBG
7728,delegation,0,0,NN
7729,recovery,0,0,NN
7730,using,0,0,VBG
7731,CLAIM_DELEGATE_PREV,0,0,NN
7732,on,0,0,IN
7733,all,0,0,DT
7734,delegations,0,0,NNS
7735,known,0,0,VBN
7736,to,0,0,TO
7737,the,0,0,DT
7738,client,0,0,NN
7739,NULL.,0,0,NNP
7740,Doing,0,0,VBG
7741,so,0,0,RB
7742,will,0,0,MD
7743,notify,0,0,NN
7744,the,0,0,DT
7745,server,0,0,NN
7746,that,0,0,IN
7747,no,0,0,DT
7748,additional,0,0,JJ
7749,delegations,0,0,NNS
7750,for,0,0,IN
7751,the,0,0,DT
7752,client,0,0,NN
7753,will,0,0,MD
7754,be,0,0,VB
7755,recovered,0,0,VBN
7756,allowing,0,0,VBG
7757,it,0,0,PRP
7758,to,0,0,TO
7759,free,0,0,JJ
7760,resources,0,0,NNS
7761,and,0,0,CC
7762,avoid,0,0,NN
7763,delaying,0,0,VBG
7764,other,0,0,JJ
7765,clients,0,0,NNS
7766,who,0,0,WP
7767,make,0,0,VB
7768,requests,0,0,NNS
7769,that,0,0,IN
7770,conflict,0,0,NN
7771,with,0,0,IN
7772,the,0,0,DT
7773,unrecovered,0,0,JJ
7774,delegations,0,0,NNS
7775,NULL.,0,0,NNP
7776,All,0,0,DT
7777,clients,0,0,NNS
7778,SHOULD,0,0,MD
7779,use,0,0,NN
7780,DELEGPURGE,0,0,NN
7781,as,0,0,IN
7782,part,0,0,NN
7783,of,0,0,IN
7784,recovery,0,0,NN
7785,once,0,0,RB
7786,it,0,0,PRP
7787,is,0,0,VBZ
7788,known,0,0,VBN
7789,that,0,0,IN
7790,no,0,0,DT
7791,further,0,0,RB
7792,CLAIM_DELEGATE_PREV,0,0,NN
7793,recovery,0,0,NN
7794,will,0,0,MD
7795,be,0,0,VB
7796,done,0,0,VBN
7797,NULL.,0,0,NNP
7798,This,0,0,DT
7799,includes,0,0,VBZ
7800,clients,0,0,NNS
7801,that,0,0,IN
7802,do,0,0,VB
7803,not,0,0,RB
7804,record,0,0,NN
7805,delegation,0,0,NN
7806,information,0,0,NN
7807,in,0,0,IN
7808,stable,0,0,JJ
7809,storage,0,0,NN
7810,who,0,0,WP
7811,would,0,0,MD
7812,then,0,0,RB
7813,do,0,0,VB
7814,a,0,0,DT
7815,DELEGPURGE,0,0,NN
7816,immediately,0,0,RB
7817,after,0,0,IN
7818,SETCLIENTID_CONFIRM,0,0,NN
7819,The,0,0,DT
7820,set,0,0,NN
7821,of,0,0,IN
7822,delegations,0,0,NNS
7823,known,0,0,VBN
7824,to,0,0,TO
7825,the,0,0,DT
7826,server,0,0,NN
7827,and,0,0,CC
7828,the,0,0,DT
7829,client,0,0,NN
7830,may,0,0,MD
7831,be,0,0,VB
7832,different,0,0,JJ
7833,NULL.,0,0,NNP
7834,The,0,0,DT
7835,reasons,0,0,NNS
7836,for,0,0,IN
7837,this,0,0,DT
7838,o,0,0,NN
7839,A,0,0,DT
7840,client,0,0,NN
7841,may,0,0,MD
7842,fail,0,0,NN
7843,after,0,0,IN
7844,making,0,0,VBG
7845,a,0,0,DT
7846,request,0,0,NN
7847,that,0,0,IN
7848,resulted,0,0,VBD
7849,in,0,0,IN
7850,delegation,0,0,NN
7851,but,0,0,CC
7852,before,0,0,IN
7853,it,0,0,PRP
7854,received,0,0,VBN
7855,the,0,0,DT
7856,results,0,0,NNS
7857,and,0,0,CC
7858,committed,0,0,VBN
7859,them,0,0,PRP
7860,to,0,0,TO
7861,the,0,0,DT
7862,client's,0,0,NN
7863,stable,0,0,JJ
7864,storage,0,0,NN
7865,o,0,0,NN
7866,A,0,0,DT
7867,client,0,0,NN
7868,may,0,0,MD
7869,fail,0,0,NN
7870,after,0,0,IN
7871,deleting,0,0,VBG
7872,its,0,0,PRP$
7873,indication,0,0,NN
7874,that,0,0,IN
7875,a,0,0,DT
7876,delegation,0,0,NN
7877,exists,0,0,NNS
7878,but,0,0,CC
7879,before,0,0,IN
7880,the,0,0,DT
7881,delegation,0,0,NN
7882,return,0,0,NN
7883,is,0,0,VBZ
7884,fully,0,0,RB
7885,processed,0,0,VBN
7886,by,0,0,IN
7887,the,0,0,DT
7888,server,0,0,NN
7889,o,0,0,NN
7890,In,0,0,IN
7891,the,0,0,DT
7892,case,0,0,NN
7893,in,0,0,IN
7894,which,0,0,WDT
7895,the,0,0,DT
7896,server,0,0,NN
7897,and,0,0,CC
7898,the,0,0,DT
7899,client,0,0,NN
7900,restart,0,0,NN
7901,the,0,0,DT
7902,server,0,0,NN
7903,may,0,0,MD
7904,have,0,0,VB
7905,limited,0,0,JJ
7906,persistent,0,0,NN
7907,recording,0,0,VBG
7908,of,0,0,IN
7909,delegations,0,0,NNS
7910,to,0,0,TO
7911,a,0,0,DT
7912,subset,0,0,NN
7913,of,0,0,IN
7914,those,0,0,DT
7915,in,0,0,IN
7916,existence,0,0,NN
7917,o,0,0,NN
7918,A,0,0,DT
7919,client,0,0,NN
7920,may,0,0,MD
7921,have,0,0,VB
7922,only,0,0,RB
7923,persistently,0,0,RB
7924,recorded,0,0,VBN
7925,information,0,0,NN
7926,about,0,0,IN
7927,a,0,0,DT
7928,subset,0,0,NN
7929,of,0,0,IN
7930,delegations,0,0,NNS
7931,The,0,0,DT
7932,server,0,0,NN
7933,MAY,0,0,NNP
7934,support,0,0,NN
7935,DELEGPURGE,0,0,NN
7936,but,0,0,CC
7937,its,0,0,PRP$
7938,support,0,0,NN
7939,or,0,0,CC
7940,non-support,0,0,NN
7941,should,0,0,MD
7942,match,0,0,NN
7943,that,0,0,IN
7944,of,0,0,IN
7945,o,0,0,NN
7946,A,0,0,DT
7947,server,0,0,NN
7948,may,0,0,MD
7949,support,0,0,NN
7950,both,0,0,DT
7951,DELEGPURGE,0,0,NN
7952,and,0,0,CC
7953,CLAIM_DELEGATE_PREV,0,0,NN
7954,NULL.,0,0,NNP
7955,o,0,0,NN
7956,A,0,0,DT
7957,server,0,0,NN
7958,may,0,0,MD
7959,support,0,0,NN
7960,neither,0,0,DT
7961,DELEGPURGE,0,0,NN
7962,nor,0,0,CC
7963,CLAIM_DELEGATE_PREV,0,0,NN
7964,This,0,0,DT
7965,fact,0,0,NN
7966,allows,0,0,NNS
7967,a,0,0,DT
7968,client,0,0,NN
7969,starting,0,0,VBG
7970,up,0,0,RB
7971,to,0,0,TO
7972,determine,0,0,NN
7973,if,0,0,IN
7974,the,0,0,DT
7975,server,0,0,NN
7976,is,0,0,VBZ
7977,prepared,0,0,JJ
7978,to,0,0,TO
7979,support,0,0,NN
7980,persistent,0,0,NN
7981,storage,0,0,NN
7982,of,0,0,IN
7983,delegation,0,0,NN
7984,information,0,0,NN
7985,and,0,0,CC
7986,thus,0,0,RB
7987,whether,0,0,IN
7988,it,0,0,PRP
7989,may,0,0,MD
7990,use,0,0,NN
7991,write-back,0,0,NN
7992,caching,0,0,VBG
7993,to,0,0,TO
7994,local,0,0,JJ
7995,persistent,0,0,NN
7996,storage,0,0,NN
7997,relying,0,0,VBG
7998,on,0,0,IN
7999,CLAIM_DELEGATE_PREV,0,0,NN
8000,recovery,0,0,NN
8001,to,0,0,TO
8002,allow,0,0,VB
8003,such,0,0,JJ
8004,changed,0,0,VBN
8005,data,0,0,NNS
8006,to,0,0,TO
8007,be,0,0,VB
8008,flushed,0,0,VBN
8009,safely,0,0,RB
8010,to,0,0,TO
8011,the,0,0,DT
8012,server,0,0,NN
8013,in,0,0,IN
8014,the,0,0,DT
8015,event,0,0,NN
8016,of,0,0,IN
8017,client,0,0,NN
8018,restart,0,0,NN
8019,16.12.4.,0,0,CD
8020,The,0,0,DT
8021,LOCKU,0,0,NN
8022,operation,0,0,NN
8023,unlocks,0,0,NNS
8024,the,0,0,DT
8025,byte-range,0,0,NN
8026,lock,0,0,NN
8027,specified,0,0,VBN
8028,by,0,0,IN
8029,the,0,0,DT
8030,parameters,0,0,NNS
8031,NULL.,0,0,NNP
8032,The,0,0,DT
8033,client,0,0,NN
8034,may,0,0,MD
8035,set,0,0,NN
8036,the,0,0,DT
8037,locktype,0,0,NN
8038,field,0,0,NN
8039,to,0,0,TO
8040,any,0,0,DT
8041,value,0,0,NN
8042,that,0,0,IN
8043,is,0,0,VBZ
8044,legal,0,0,JJ
8045,for,0,0,IN
8046,the,0,0,DT
8047,nfs_lock_type4,0,0,NN
8048,enumerated,0,0,VBN
8049,type,0,0,NN
8050,and,0,0,CC
8051,the,0,0,DT
8052,server,0,0,NN
8053,MUST,0,0,NN
8054,accept,0,0,NN
8055,any,0,0,DT
8056,legal,0,0,JJ
8057,value,0,0,NN
8058,for,0,0,IN
8059,locktype,0,0,NN
8060,NULL.,0,0,NNP
8061,Any,0,0,DT
8062,legal,0,0,JJ
8063,value,0,0,NN
8064,for,0,0,IN
8065,locktype,0,0,NN
8066,has,0,0,VBZ
8067,no,0,0,DT
8068,effect,0,0,NN
8069,on,0,0,IN
8070,the,0,0,DT
8071,success,0,0,NN
8072,or,0,0,CC
8073,failure,0,0,NN
8074,of,0,0,IN
8075,the,0,0,DT
8076,LOCKU,0,0,NN
8077,operation,0,0,NN
8078,The,0,0,DT
8079,ranges,0,0,NNS
8080,are,0,0,VBP
8081,specified,0,0,VBN
8082,as,0,0,IN
8083,for,0,0,IN
8084,LOCK,0,0,NN
8085,NULL.,0,0,NNP
8086,The,0,0,DT
8087,NFS4ERR_INVAL,Value,0,NN
8088,and,0,0,CC
8089,NFS4ERR_BAD_RANGE,Value,0,NN
8090,errors,0,0,NNS
8091,are,0,0,VBP
8092,returned,0,0,VBN
8093,under,0,0,IN
8094,the,0,0,DT
8095,same,0,0,JJ
8096,circumstances,0,0,NNS
8097,as,0,0,IN
8098,for,0,0,IN
8099,LOCK,0,0,NN
8100,NULL,Variable,0,NN
8101,On,0,0,IN
8102,success,Value,0,NN
8103,the,0,0,DT
8104,current,Variable,0,JJ
8105,filehandle,Variable,0,NN
8106,retains,0,0,NNS
8107,its,0,0,PRP$
8108,value,Variable,0,NN
8109,NULL,Variable,0,NN
8110,16.12.5.,0,0,CD
8111,If,0,0,IN
8112,the,0,0,DT
8113,area,0,0,NN
8114,to,0,0,TO
8115,be,0,0,VB
8116,unlocked,0,0,JJ
8117,does,0,0,VBZ
8118,not,0,0,RB
8119,correspond,0,0,NN
8120,exactly,0,0,RB
8121,to,0,0,TO
8122,a,0,0,DT
8123,lock,0,0,NN
8124,actually,0,0,RB
8125,held,0,0,NN
8126,by,0,0,IN
8127,the,0,0,DT
8128,lock-owner,0,0,NN
8129,the,0,0,DT
8130,server,0,0,NN
8131,may,0,0,MD
8132,return,0,0,NN
8133,the,0,0,DT
8134,error,0,0,NN
8135,NFS4ERR_LOCK_RANGE,Value,0,NN
8136,NULL,Variable,0,NN
8137,This,0,0,DT
8138,includes,0,0,VBZ
8139,the,0,0,DT
8140,cases,0,0,NNS
8141,where,0,0,WRB
8142,1,0,0,CD
8143,the,0,0,DT
8144,area,0,0,NN
8145,is,0,0,VBZ
8146,not,0,0,RB
8147,locked,0,0,VBN
8148,2,0,0,CD
8149,the,0,0,DT
8150,area,0,0,NN
8151,is,0,0,VBZ
8152,a,0,0,DT
8153,sub-range,0,0,NN
8154,of,0,0,IN
8155,the,0,0,DT
8156,area,0,0,NN
8157,locked,0,0,VBN
8158,3,0,0,CD
8159,it,0,0,PRP
8160,overlaps,0,0,NNS
8161,the,0,0,DT
8162,area,0,0,NN
8163,locked,0,0,VBN
8164,without,0,0,IN
8165,matching,0,0,VBG
8166,exactly,0,0,RB
8167,or,0,0,CC
8168,4,0,0,CD
8169,the,0,0,DT
8170,area,0,0,NN
8171,specified,0,0,VBN
8172,includes,0,0,VBZ
8173,multiple,0,0,NN
8174,locks,0,0,NNS
8175,held,0,0,NN
8176,by,0,0,IN
8177,the,0,0,DT
8178,lock-owner,0,0,NN
8179,NULL.,0,0,NNP
8180,In,0,0,IN
8181,all,0,0,DT
8182,of,0,0,IN
8183,these,0,0,DT
8184,cases,0,0,NNS
8185,allowed,0,0,VBN
8186,by,0,0,IN
8187,POSIX,0,0,NN
8188,locking,0,0,VBG
8189,[fcntl],0,0,JJ
8190,semantics,0,0,NNS
8191,a,0,0,DT
8192,client,0,0,NN
8193,receiving,0,0,VBG
8194,this,0,0,DT
8195,error,0,0,NN
8196,should,0,0,MD
8197,if,0,0,IN
8198,it,0,0,PRP
8199,desires,0,0,NNS
8200,support,0,0,NN
8201,for,0,0,IN
8202,such,0,0,JJ
8203,operations,0,0,NNS
8204,simulate,0,0,NN
8205,the,0,0,DT
8206,operation,0,0,NN
8207,using,0,0,VBG
8208,LOCKU,0,0,NN
8209,on,0,0,IN
8210,ranges,0,0,NNS
8211,corresponding,0,0,VBG
8212,to,0,0,TO
8213,locks,0,0,NNS
8214,it,0,0,PRP
8215,actually,0,0,RB
8216,holds,0,0,VBZ
8217,possibly,0,0,RB
8218,followed,0,0,VBD
8219,by,0,0,IN
8220,LOCK,0,0,NN
8221,requests,0,0,NNS
8222,for,0,0,IN
8223,the,0,0,DT
8224,sub-ranges,0,0,NNS
8225,not,0,0,RB
8226,being,0,0,VBG
8227,unlocked,0,0,JJ
8228,When,0,0,WRB
8229,a,0,0,DT
8230,client,Variable,0,NN
8231,holds,0,0,VBZ
8232,an,0,0,DT
8233,OPEN_DELEGATE_WRITE,Value,0,NN
8234,delegation,0,0,NN
8235,it,0,0,PRP
8236,may,0,0,MD
8237,choose,0,0,NN
8238,see,0,0,VB
8239,Section,0,0,NN
8240,16.10.5,0,0,CD
8241,to,0,0,TO
8242,handle,0,0,NN
8243,LOCK,0,0,NN
8244,requests,0,0,NNS
8245,locally,0,0,RB
8246,NULL.,0,0,NNP
8247,In,0,0,IN
8248,such,0,0,JJ
8249,a,0,0,DT
8250,case,0,0,NN
8251,LOCKU,0,0,NN
8252,requests,0,0,NNS
8253,will,0,0,MD
8254,similarly,0,0,RB
8255,be,0,0,VB
8256,handled,0,0,VBN
8257,locally,0,0,RB
